home_team,away_team,tournament,neutral,away_score,Away Model,Home model
Malta,Northern Ireland,Friendly,FALSE,0.0,1.6015625,0.737060546875
Mexico,Jamaica,FIFA World Cup qualification,FALSE,0.0,0.064453125,2.82666015625
Moldova,Kazakhstan,Friendly,TRUE,3.0,1.29296875,1.177490234375
Nepal,Pakistan,Friendly,FALSE,1.0,1.453125,1.38037109375
Netherlands,Italy,Friendly,FALSE,1.0,1.15625,1.6806640625
Norway,Ukraine,Friendly,TRUE,2.0,1.55078125,1.190185546875
Oman,Syria,AFC Asian Cup qualification,FALSE,0.0,0.98046875,1.51220703125
Panama,Costa Rica,FIFA World Cup qualification,FALSE,2.0,1.2734375,0.921875
Portugal,Ecuador,Friendly,FALSE,3.0,0.615234375,2.20166015625
Qatar,Malaysia,AFC Asian Cup qualification,FALSE,0.0,0.47265625,2.60009765625
Romania,Australia,Friendly,TRUE,2.0,1.392578125,1.6796875
Rwanda,Uganda,Friendly,FALSE,2.0,1.130859375,1.252685546875
Saudi Arabia,China PR,AFC Asian Cup qualification,FALSE,1.0,0.91796875,1.845703125
Scotland,Estonia,Friendly,FALSE,0.0,0.130859375,2.6748046875
Slovenia,Bosnia and Herzegovina,Friendly,FALSE,3.0,1.322265625,1.31787109375
Spain,Uruguay,Friendly,TRUE,1.0,1.302734375,1.821533203125
Sweden,Argentina,Friendly,FALSE,3.0,1.3828125,1.58740234375
Tanzania,Cameroon,Friendly,FALSE,0.0,1.599609375,0.60546875
Thailand,Kuwait,AFC Asian Cup qualification,FALSE,3.0,1.560546875,1.172119140625
Turkey,Czech Republic,Friendly,FALSE,2.0,1.396484375,1.083251953125
Uzbekistan,Hong Kong,AFC Asian Cup qualification,FALSE,0.0,0.279296875,2.89599609375
Vietnam,United Arab Emirates,AFC Asian Cup qualification,FALSE,2.0,1.552734375,1.219482421875
Wales,Austria,Friendly,FALSE,1.0,1.51953125,1.257568359375
Yemen,Bahrain,AFC Asian Cup qualification,TRUE,2.0,1.669921875,0.812744140625
Zimbabwe,Botswana,Friendly,FALSE,1.0,0.60546875,1.78662109375
Mali,Ghana,African Cup of Nations,TRUE,1.0,1.439453125,0.919189453125
Nepal,Pakistan,Friendly,FALSE,1.0,1.453125,1.38037109375
Nigeria,Burkina Faso,African Cup of Nations,TRUE,0.0,0.65234375,1.893798828125
Maldives,Pakistan,Friendly,FALSE,1.0,1.513671875,2.26806640625
Maldives,Pakistan,Friendly,FALSE,0.0,1.513671875,2.26806640625
Gambia,Mauritania,Friendly,FALSE,2.0,0.767578125,1.661376953125
Afghanistan,Sri Lanka,AFC Challenge Cup qualification,TRUE,0.0,0.927734375,1.729248046875
Burma,Guam,AFC Challenge Cup qualification,FALSE,0.0,-0.546875,5.638671875
Gambia,Mauritania,Friendly,FALSE,0.0,0.767578125,1.661376953125
India,Chinese Taipei,AFC Challenge Cup qualification,TRUE,1.0,1.3671875,1.87158203125
Laos,Mongolia,AFC Challenge Cup qualification,FALSE,1.0,1.30078125,2.55126953125
Nepal,Northern Mariana Islands,AFC Challenge Cup qualification,FALSE,0.0,-2.361328125,5.4384765625
Palestine,Bangladesh,AFC Challenge Cup qualification,TRUE,0.0,0.41796875,2.294189453125
Guam,India,AFC Challenge Cup qualification,TRUE,4.0,5.1875,-1.161865234375
Laos,Sri Lanka,AFC Challenge Cup qualification,FALSE,2.0,1.595703125,1.7890625
Mongolia,Afghanistan,AFC Challenge Cup qualification,TRUE,1.0,1.8828125,0.42578125
Nepal,Bangladesh,AFC Challenge Cup qualification,FALSE,2.0,1.060546875,0.786865234375
Northern Mariana Islands,Palestine,AFC Challenge Cup qualification,TRUE,9.0,4.771484375,-2.411376953125
Bangladesh,Northern Mariana Islands,AFC Challenge Cup qualification,TRUE,0.0,-2.044921875,5.21728515625
Burma,India,AFC Challenge Cup qualification,FALSE,0.0,0.71484375,1.713134765625
Laos,Afghanistan,AFC Challenge Cup qualification,FALSE,1.0,1.857421875,1.234619140625
Nepal,Palestine,AFC Challenge Cup qualification,FALSE,0.0,1.77734375,-0.35205078125
Sri Lanka,Mongolia,AFC Challenge Cup qualification,TRUE,0.0,1.205078125,2.426025390625
Qatar,Egypt,Friendly,FALSE,1.0,1.21484375,1.066162109375
Senegal,Libya,Friendly,TRUE,4.0,0.736328125,1.518798828125
Bahrain,Lebanon,Friendly,FALSE,0.0,0.78125,1.6357421875
Kyrgyzstan,Macau,AFC Challenge Cup qualification,FALSE,0.0,-0.103515625,3.095947265625
Malaysia,Saudi Arabia,Friendly,FALSE,4.0,1.74609375,0.607177734375
Qatar,Thailand,Friendly,FALSE,0.0,0.71484375,2.461181640625
Tajikistan,Pakistan,AFC Challenge Cup qualification,TRUE,0.0,0.52734375,2.2470703125
Botswana,Malawi,Friendly,FALSE,0.0,1.01171875,1.088623046875
Kyrgyzstan,Pakistan,AFC Challenge Cup qualification,FALSE,0.0,0.494140625,1.946533203125
Macau,Tajikistan,AFC Challenge Cup qualification,TRUE,3.0,3.044921875,-0.271728515625
Oman,Haiti,Friendly,FALSE,0.0,1.029296875,1.57568359375
Rwanda,Libya,Friendly,FALSE,1.0,0.9140625,1.102783203125
Ecuador,El Salvador,Friendly,FALSE,0.0,0.44921875,2.383056640625
Italy,Brazil,Friendly,TRUE,2.0,1.625,1.034423828125
Jordan,Belarus,Friendly,FALSE,0.0,1.1484375,0.8779296875
Kuwait,Palestine,Friendly,FALSE,1.0,0.5234375,2.082763671875
Kyrgyzstan,Tajikistan,AFC Challenge Cup qualification,FALSE,0.0,1.1640625,1.0791015625
Pakistan,Macau,AFC Challenge Cup qualification,TRUE,0.0,1.123046875,2.629150390625
Andorra,Turkey,FIFA World Cup qualification,FALSE,2.0,2.248046875,0.10986328125
Argentina,Venezuela,FIFA World Cup qualification,FALSE,0.0,0.095703125,3.04541015625
Austria,Faroe Islands,FIFA World Cup qualification,FALSE,0.0,0.212890625,3.522216796875
Bahrain,Qatar,AFC Asian Cup qualification,FALSE,0.0,0.978515625,1.48291015625
Bosnia and Herzegovina,Greece,FIFA World Cup qualification,FALSE,1.0,1.0859375,1.42333984375
Bulgaria,Malta,FIFA World Cup qualification,FALSE,0.0,0.181640625,3.207763671875
China PR,Iraq,AFC Asian Cup qualification,FALSE,0.0,1.021484375,1.78515625
Colombia,Bolivia,FIFA World Cup qualification,FALSE,0.0,0.369140625,2.07568359375
Croatia,Serbia,FIFA World Cup qualification,FALSE,0.0,0.98046875,1.785888671875
Czech Republic,Denmark,FIFA World Cup qualification,FALSE,3.0,1.125,1.820068359375
Egypt,Eswatini,Friendly,FALSE,0.0,0.2109375,3.218017578125
France,Georgia,FIFA World Cup qualification,FALSE,1.0,0.501953125,2.75244140625
Honduras,Mexico,FIFA World Cup qualification,FALSE,2.0,1.263671875,0.977294921875
Hong Kong,Vietnam,AFC Asian Cup qualification,FALSE,0.0,1.373046875,1.90966796875
Hungary,Romania,FIFA World Cup qualification,FALSE,2.0,1.1796875,2.170654296875
Israel,Portugal,FIFA World Cup qualification,FALSE,3.0,1.50390625,1.18017578125
Jamaica,Panama,FIFA World Cup qualification,FALSE,1.0,0.919921875,1.608642578125
Japan,Canada,Friendly,TRUE,1.0,1.341796875,1.621826171875
Kazakhstan,Germany,FIFA World Cup qualification,FALSE,3.0,2.56640625,0.283935546875
Lebanon,Thailand,AFC Asian Cup qualification,FALSE,2.0,1.033203125,2.327392578125
Liechtenstein,Latvia,FIFA World Cup qualification,FALSE,1.0,2.255859375,0.908447265625
Luxembourg,Azerbaijan,FIFA World Cup qualification,FALSE,0.0,1.462890625,1.58642578125
North Macedonia,Belgium,FIFA World Cup qualification,FALSE,2.0,1.72265625,1.134033203125
Malaysia,Yemen,AFC Asian Cup qualification,FALSE,1.0,0.9296875,2.63232421875
Moldova,Montenegro,FIFA World Cup qualification,FALSE,1.0,1.314453125,0.900634765625
Netherlands,Estonia,FIFA World Cup qualification,FALSE,0.0,0.203125,3.32666015625
New Zealand,New Caledonia,FIFA World Cup qualification,FALSE,1.0,0.966796875,3.393310546875
Norway,Albania,FIFA World Cup qualification,FALSE,1.0,0.65234375,2.143310546875
Peru,Chile,FIFA World Cup qualification,FALSE,0.0,0.962890625,1.43994140625
Poland,Ukraine,FIFA World Cup qualification,FALSE,3.0,0.96484375,1.813232421875
San Marino,England,FIFA World Cup qualification,FALSE,8.0,4.345703125,-0.674072265625
Scotland,Wales,FIFA World Cup qualification,FALSE,2.0,0.546875,1.81103515625
Slovakia,Lithuania,FIFA World Cup qualification,FALSE,1.0,0.677734375,2.4765625
Slovenia,Iceland,FIFA World Cup qualification,FALSE,2.0,1.04296875,1.697998046875
Spain,Finland,FIFA World Cup qualification,FALSE,1.0,0.232421875,3.147216796875
Sweden,Republic of Ireland,FIFA World Cup qualification,FALSE,0.0,0.908203125,2.06884765625
Tahiti,Solomon Islands,FIFA World Cup qualification,TRUE,0.0,1.412109375,2.3310546875
Turkmenistan,Cambodia,AFC Challenge Cup qualification,TRUE,0.0,0.2734375,3.348388671875
United Arab Emirates,Uzbekistan,AFC Asian Cup qualification,FALSE,1.0,1.23828125,1.9111328125
Uruguay,Paraguay,FIFA World Cup qualification,FALSE,1.0,0.740234375,1.8056640625
United States,Costa Rica,FIFA World Cup qualification,FALSE,0.0,0.9375,1.799072265625
Belize,Trinidad and Tobago,Friendly,FALSE,0.0,1.908203125,1.032470703125
Burkina Faso,Niger,FIFA World Cup qualification,FALSE,0.0,0.708984375,2.140380859375
Cameroon,Togo,FIFA World Cup qualification,FALSE,1.0,0.509765625,1.99658203125
Congo,Gabon,FIFA World Cup qualification,FALSE,0.0,0.974609375,1.6240234375
Cyprus,Switzerland,FIFA World Cup qualification,FALSE,0.0,1.896484375,1.053466796875
Indonesia,Saudi Arabia,AFC Asian Cup qualification,FALSE,2.0,1.65625,1.22265625
Ivory Coast,Gambia,FIFA World Cup qualification,FALSE,0.0,0.48828125,2.655517578125
Namibia,Malawi,FIFA World Cup qualification,FALSE,1.0,1.017578125,1.615478515625
Nigeria,Kenya,FIFA World Cup qualification,FALSE,1.0,0.46875,2.536376953125
Senegal,Angola,FIFA World Cup qualification,TRUE,1.0,0.8125,1.37890625
South Africa,Central African Republic,FIFA World Cup qualification,FALSE,0.0,0.412109375,2.716064453125
Tunisia,Sierra Leone,FIFA World Cup qualification,FALSE,1.0,0.421875,2.339599609375
DR Congo,Libya,FIFA World Cup qualification,FALSE,0.0,0.640625,2.013427734375
Dominican Republic,Haiti,Friendly,FALSE,1.0,1.837890625,0.663330078125
Equatorial Guinea,Cape Verde,FIFA World Cup qualification,FALSE,3.0,0.900390625,1.080810546875
Ethiopia,Botswana,FIFA World Cup qualification,FALSE,0.0,0.73046875,1.731201171875
Ghana,Sudan,FIFA World Cup qualification,FALSE,0.0,0.375,2.422119140625
Lesotho,Zambia,FIFA World Cup qualification,FALSE,1.0,1.576171875,0.60546875
Liberia,Uganda,FIFA World Cup qualification,FALSE,0.0,0.873046875,1.421142578125
Mozambique,Guinea,FIFA World Cup qualification,FALSE,0.0,1.3203125,1.2568359375
Philippines,Cambodia,AFC Challenge Cup qualification,FALSE,0.0,0.828125,2.568603515625
Rwanda,Mali,FIFA World Cup qualification,FALSE,2.0,1.130859375,1.02880859375
Tanzania,Morocco,FIFA World Cup qualification,FALSE,1.0,1.482421875,0.47021484375
Canada,Belarus,Friendly,TRUE,2.0,1.552734375,0.93017578125
Russia,Brazil,Friendly,TRUE,1.0,1.82421875,0.957763671875
Albania,Lithuania,Friendly,FALSE,1.0,0.837890625,1.788330078125
Algeria,Benin,FIFA World Cup qualification,FALSE,1.0,0.58203125,2.77978515625
Armenia,Czech Republic,FIFA World Cup qualification,FALSE,3.0,1.859375,0.55712890625
Australia,Oman,FIFA World Cup qualification,FALSE,2.0,0.552734375,2.594482421875
Azerbaijan,Portugal,FIFA World Cup qualification,FALSE,2.0,1.494140625,0.316162109375
Belgium,North Macedonia,FIFA World Cup qualification,FALSE,0.0,0.71875,2.439453125
Bolivia,Argentina,FIFA World Cup qualification,FALSE,1.0,1.845703125,0.8583984375
Chile,Uruguay,FIFA World Cup qualification,FALSE,0.0,1.314453125,1.63623046875
Costa Rica,Jamaica,FIFA World Cup qualification,FALSE,0.0,0.326171875,2.31787109375
Denmark,Bulgaria,FIFA World Cup qualification,FALSE,1.0,0.998046875,2.119140625
Ecuador,Paraguay,FIFA World Cup qualification,FALSE,1.0,1.236328125,1.4404296875
Egypt,Zimbabwe,FIFA World Cup qualification,FALSE,1.0,0.67578125,2.39111328125
Estonia,Andorra,FIFA World Cup qualification,FALSE,0.0,0.634765625,2.5419921875
France,Spain,FIFA World Cup qualification,FALSE,1.0,1.388671875,1.618896484375
Germany,Kazakhstan,FIFA World Cup qualification,FALSE,1.0,0.158203125,3.49169921875
Iraq,Syria,Friendly,FALSE,1.0,0.591796875,1.96533203125
Republic of Ireland,Austria,FIFA World Cup qualification,FALSE,2.0,1.3515625,1.54931640625
Jordan,Japan,FIFA World Cup qualification,FALSE,1.0,1.150390625,0.975341796875
South Korea,Qatar,FIFA World Cup qualification,FALSE,1.0,0.47265625,1.89990234375
Kuwait,Iran,AFC Asian Cup qualification,FALSE,1.0,1.30078125,1.318359375
Luxembourg,Finland,Friendly,FALSE,3.0,2.046875,1.2177734375
Malaysia,Palestine,Friendly,FALSE,2.0,1.25,1.2939453125
Malta,Italy,FIFA World Cup qualification,FALSE,2.0,2.1640625,-0.040283203125
Mexico,United States,FIFA World Cup qualification,FALSE,0.0,0.619140625,2.35888671875
Montenegro,England,FIFA World Cup qualification,FALSE,1.0,2.056640625,0.488037109375
Netherlands,Romania,FIFA World Cup qualification,FALSE,0.0,1.03125,2.21337890625
New Caledonia,Tahiti,FIFA World Cup qualification,FALSE,0.0,1.294921875,2.28662109375
Northern Ireland,Israel,FIFA World Cup qualification,FALSE,2.0,1.26171875,1.553955078125
Panama,Honduras,FIFA World Cup qualification,FALSE,0.0,1.275390625,1.089599609375
Peru,Trinidad and Tobago,Friendly,FALSE,0.0,0.642578125,2.51806640625
Philippines,Turkmenistan,AFC Challenge Cup qualification,FALSE,0.0,1.736328125,0.5771484375
Poland,San Marino,FIFA World Cup qualification,FALSE,0.0,-0.068359375,5.599365234375
Serbia,Scotland,FIFA World Cup qualification,FALSE,0.0,1.154296875,1.43994140625
Slovakia,Sweden,Friendly,FALSE,0.0,1.55859375,1.225830078125
Solomon Islands,New Zealand,FIFA World Cup qualification,FALSE,2.0,2.279296875,0.419677734375
Turkey,Hungary,FIFA World Cup qualification,FALSE,1.0,1.724609375,1.45263671875
Ukraine,Moldova,FIFA World Cup qualification,FALSE,1.0,0.041015625,2.10888671875
Uzbekistan,Lebanon,FIFA World Cup qualification,FALSE,0.0,0.46484375,2.213623046875
Venezuela,Colombia,FIFA World Cup qualification,FALSE,0.0,1.4375,0.903564453125
Wales,Croatia,FIFA World Cup qualification,FALSE,2.0,1.291015625,1.08447265625
Bolivia,Brazil,Friendly,FALSE,4.0,2.20703125,0.64501953125
Mexico,Peru,Friendly,TRUE,0.0,1.087890625,1.494384765625
Qatar,Palestine,Friendly,FALSE,0.0,0.611328125,1.99267578125
Saint Vincent and the Grenadines,Saint Lucia,Windward Islands Tournament,FALSE,2.0,0.482421875,2.296630859375
Brazil,Chile,Friendly,FALSE,2.0,0.46484375,2.474609375
Zambia,Zimbabwe,Friendly,FALSE,0.0,0.994140625,1.87353515625
Libya,Mauritania,Friendly,FALSE,0.0,0.5,2.248291015625
Oman,Iran,Friendly,FALSE,1.0,1.44921875,0.606689453125
Venezuela,El Salvador,Friendly,FALSE,1.0,0.8046875,1.98828125
Qatar,Latvia,Friendly,FALSE,1.0,1.20703125,1.608154296875
Algeria,Mauritania,Friendly,FALSE,0.0,0.33984375,2.565673828125
Ethiopia,Sudan,Friendly,FALSE,0.0,0.94921875,1.5859375
Malawi,Zimbabwe,Friendly,FALSE,1.0,1.220703125,1.248291015625
Namibia,Zambia,Friendly,FALSE,0.0,1.478515625,1.023681640625
Iraq,Liberia,Friendly,FALSE,1.0,0.40234375,2.286376953125
Jordan,Libya,Friendly,FALSE,0.0,0.650390625,1.308837890625
Canada,Costa Rica,Friendly,FALSE,1.0,1.18359375,1.170654296875
Turkey,Latvia,Friendly,TRUE,3.0,1.1640625,1.932373046875
Brittany,Mali,Friendly,FALSE,0.0,1.27734375,1.093505859375
Ecuador,Germany,Friendly,TRUE,4.0,2.51171875,0.90966796875
England,Republic of Ireland,Friendly,FALSE,1.0,0.666015625,2.052001953125
Oman,Lebanon,Friendly,TRUE,1.0,1.07421875,1.3642578125
Qatar,Azerbaijan,Friendly,FALSE,1.0,0.703125,1.826416015625
United States,Belgium,Friendly,FALSE,4.0,1.638671875,1.3876953125
Japan,Bulgaria,Friendly,FALSE,2.0,1.490234375,1.34716796875
Italy,San Marino,Friendly,FALSE,0.0,-0.466796875,5.688232421875
Mexico,Nigeria,Friendly,TRUE,2.0,0.974609375,1.890380859375
Turkey,Slovenia,Friendly,TRUE,2.0,1.318359375,1.037109375
Libya,Uganda,Friendly,FALSE,0.0,0.833984375,1.918212890625
Panama,Peru,Friendly,FALSE,2.0,1.46484375,0.352294921875
Algeria,Burkina Faso,Friendly,FALSE,0.0,0.56640625,2.138427734375
Brazil,England,Friendly,FALSE,2.0,1.443359375,1.877685546875
Honduras,Israel,Friendly,TRUE,2.0,1.59375,1.08935546875
Republic of Ireland,Georgia,Friendly,FALSE,0.0,0.642578125,2.080322265625
Lesotho,South Africa,Friendly,FALSE,2.0,1.7578125,0.291259765625
Sudan,Tanzania,Friendly,TRUE,0.0,1.224609375,1.65771484375
Ukraine,Cameroon,Friendly,FALSE,0.0,0.634765625,1.583251953125
United States,Germany,Friendly,FALSE,3.0,2.125,0.96923828125
Estonia,Belarus,Friendly,FALSE,2.0,1.556640625,0.998046875
Sweden,North Macedonia,Friendly,FALSE,0.0,0.625,2.506103515625
Burma,Singapore,Friendly,FALSE,2.0,0.759765625,1.93115234375
Egypt,Botswana,Friendly,FALSE,1.0,0.236328125,2.545654296875
Hong Kong,Philippines,Friendly,FALSE,1.0,0.765625,2.55517578125
Jamaica,Mexico,FIFA World Cup qualification,FALSE,1.0,1.59765625,0.6103515625
Japan,Australia,FIFA World Cup qualification,FALSE,1.0,1.48828125,1.482666015625
Kazakhstan,Bulgaria,Friendly,FALSE,2.0,1.751953125,0.614990234375
Lebanon,South Korea,FIFA World Cup qualification,FALSE,1.0,1.53125,0.833251953125
Oman,Iraq,FIFA World Cup qualification,FALSE,0.0,1.06640625,0.883056640625
Poland,Liechtenstein,Friendly,FALSE,0.0,0.08984375,3.71435546875
Qatar,Iran,FIFA World Cup qualification,FALSE,1.0,1.345703125,1.05224609375
Romania,Trinidad and Tobago,Friendly,FALSE,0.0,0.501953125,2.88916015625
Tajikistan,Afghanistan,Friendly,FALSE,2.0,0.58984375,2.917724609375
Denmark,Georgia,Friendly,FALSE,1.0,0.732421875,2.583740234375
Kenya,Nigeria,FIFA World Cup qualification,FALSE,1.0,1.435546875,1.020263671875
Malawi,Namibia,FIFA World Cup qualification,FALSE,0.0,0.80859375,1.74560546875
Uruguay,France,Friendly,FALSE,0.0,1.2109375,1.71923828125
China PR,Uzbekistan,Friendly,FALSE,2.0,1.142578125,2.031494140625
Hungary,Kuwait,Friendly,FALSE,0.0,0.6484375,2.77685546875
Albania,Norway,FIFA World Cup qualification,FALSE,1.0,1.318359375,1.166748046875
Argentina,Colombia,FIFA World Cup qualification,FALSE,0.0,0.34375,2.100341796875
Armenia,Malta,FIFA World Cup qualification,FALSE,1.0,0.771484375,2.395263671875
Austria,Sweden,FIFA World Cup qualification,FALSE,1.0,1.39453125,1.85791015625
Azerbaijan,Luxembourg,FIFA World Cup qualification,FALSE,1.0,0.693359375,2.034423828125
Belgium,Serbia,FIFA World Cup qualification,FALSE,1.0,1.21875,1.9296875
Bolivia,Venezuela,FIFA World Cup qualification,FALSE,1.0,1.056640625,2.1484375
Costa Rica,Honduras,FIFA World Cup qualification,FALSE,0.0,0.82421875,1.943115234375
Croatia,Scotland,FIFA World Cup qualification,FALSE,1.0,1.134765625,1.68017578125
Czech Republic,Italy,FIFA World Cup qualification,FALSE,0.0,1.162109375,1.342041015625
Estonia,Trinidad and Tobago,Friendly,FALSE,0.0,1.283203125,1.724365234375
Finland,Belarus,FIFA World Cup qualification,FALSE,0.0,1.482421875,1.7626953125
Iceland,Slovenia,FIFA World Cup qualification,FALSE,4.0,1.212890625,0.9716796875
Indonesia,Netherlands,Friendly,FALSE,3.0,2.732421875,0.258544921875
Republic of Ireland,Faroe Islands,FIFA World Cup qualification,FALSE,0.0,0.1171875,3.03125
Jamaica,United States,FIFA World Cup qualification,FALSE,2.0,1.37890625,1.12646484375
Laos,Singapore,Friendly,FALSE,5.0,2.462890625,0.885986328125
Latvia,Bosnia and Herzegovina,FIFA World Cup qualification,FALSE,5.0,1.640625,1.052490234375
Libya,DR Congo,FIFA World Cup qualification,FALSE,0.0,1.08203125,1.7421875
Liechtenstein,Slovakia,FIFA World Cup qualification,FALSE,1.0,2.57421875,0.207763671875
Lithuania,Greece,FIFA World Cup qualification,FALSE,1.0,1.4609375,0.818115234375
Moldova,Poland,FIFA World Cup qualification,FALSE,1.0,1.802734375,0.56640625
Montenegro,Ukraine,FIFA World Cup qualification,FALSE,4.0,1.15234375,1.044921875
Panama,Mexico,FIFA World Cup qualification,FALSE,0.0,1.5546875,0.48046875
Paraguay,Chile,FIFA World Cup qualification,FALSE,2.0,0.7734375,1.59228515625
Peru,Ecuador,FIFA World Cup qualification,FALSE,0.0,0.814453125,1.76904296875
Portugal,Russia,FIFA World Cup qualification,FALSE,0.0,1.146484375,1.480224609375
Sudan,Ghana,FIFA World Cup qualification,FALSE,3.0,1.49609375,0.939208984375
Madrid,Andalusia,Friendly,FALSE,2.0,1.984375,0.541015625
Angola,Senegal,FIFA World Cup qualification,FALSE,1.0,0.982421875,1.126220703125
Botswana,Ethiopia,FIFA World Cup qualification,FALSE,0.0,0.966796875,1.57177734375
Cape Verde,Equatorial Guinea,FIFA World Cup qualification,FALSE,0.0,0.421875,2.2578125
Central African Republic,South Africa,FIFA World Cup qualification,TRUE,3.0,2.146484375,0.88037109375
Gabon,Congo,FIFA World Cup qualification,FALSE,0.0,0.83203125,1.50146484375
Gambia,Ivory Coast,FIFA World Cup qualification,FALSE,3.0,1.3984375,0.76123046875
Haiti,Spain,Friendly,TRUE,2.0,2.537109375,-0.114501953125
Morocco,Tanzania,FIFA World Cup qualification,FALSE,1.0,0.181640625,2.603515625
Sierra Leone,Tunisia,FIFA World Cup qualification,FALSE,2.0,1.0234375,0.937255859375
Switzerland,Cyprus,FIFA World Cup qualification,FALSE,0.0,0.548828125,3.140625
Uganda,Liberia,FIFA World Cup qualification,FALSE,0.0,0.724609375,2.1416015625
Zambia,Lesotho,FIFA World Cup qualification,FALSE,0.0,0.412109375,2.720703125
Benin,Algeria,FIFA World Cup qualification,FALSE,3.0,1.376953125,0.912353515625
Brazil,France,Friendly,FALSE,0.0,0.98046875,2.401123046875
Guinea,Mozambique,FIFA World Cup qualification,FALSE,1.0,0.490234375,2.180908203125
Mali,Rwanda,FIFA World Cup qualification,FALSE,1.0,0.5,2.005126953125
Niger,Burkina Faso,FIFA World Cup qualification,FALSE,1.0,1.146484375,1.4033203125
Togo,Cameroon,FIFA World Cup qualification,FALSE,3.0,1.125,0.9716796875
Zimbabwe,Egypt,FIFA World Cup qualification,FALSE,4.0,1.087890625,1.0185546875
Croatia,Portugal,Friendly,TRUE,1.0,1.46875,1.477783203125
Australia,Jordan,FIFA World Cup qualification,FALSE,0.0,0.58984375,2.22900390625
Belarus,Finland,FIFA World Cup qualification,FALSE,1.0,0.978515625,1.7373046875
Chile,Bolivia,FIFA World Cup qualification,FALSE,1.0,0.521484375,2.59228515625
